comment_id,reply_text,intent,offensiveness,confidence,method
32366,哪里两个世界了评论也有很多人觉得可爱啊[笑哭],0,0,0.95,Batch_Inference_DPLD
27423,回复 @016团子igg :[捂眼]我就是这个意思宝贝（除了80）,1,0,0.95,Batch_Inference_DPLD
32864,按时间排，很多粉丝在那刷[笑哭]“纯路人”开头那句评论更是让人觉得可笑,1,0,0.95,Batch_Inference_DPLD
19378,谢谢谢谢太客气了[抱拳],0,0,0.95,Batch_Inference_DPLD
15641,还大纲[喜极而泣]现在原神反派逼格低成什么样子？以前散兵说话还挺拽的，现在都老实了，木偶仆人个个变纯良了,1,0,0.95,Batch_Inference_DPLD
3309,exactly！！,0,0,0.95,Batch_Inference_DPLD
31810,居然说对大家异性宽容度高[藏狐],1,0,0.95,Batch_Inference_DPLD
19292,竞争？26年了还跟原神比呢，你怎么不拿原神比崩二，这两也差六年,0,0,0.95,Batch_Inference_DPLD
33940,虽然知道是在拍广告，但是还是很好奇男生是不是都喜欢这种的[喜极而泣],0,0,0.95,Batch_Inference_DPLD
11234,四大古神不可直视[笑哭],1,0,0.95,Batch_Inference_DPLD
18037,了解游戏核心玩法就很简单 就除了肝图会累点 角色什么 凑好两队配对 不论四星还是五星 不用担心 原神四星角色是我玩过的所有游戏里最保值 练好也很强,0,0,0.95,Batch_Inference_DPLD
27133,听小说的和看小说的都笑了[笑哭],0,0,0.95,Batch_Inference_DPLD
4026,别给她们冲销量[藏狐],1,0,0.95,Batch_Inference_DPLD
49075,"说实话，很符合白男对亚洲人的期待呢，国内一些精神白男也是[藏狐]
简直了，韩国人丢脸直接拉整个亚洲，什么水杯",1,1,0.95,Batch_Inference_DPLD
16944,定轨的岩峰巡歌，歪了已有的溢彩心念，本来绝望了，然后用星辉换粉球抽出来了。[星星眼],0,0,0.95,Batch_Inference_DPLD
21524,"送给看过这一期的每一个玩家几句话[委屈]

愿此行，终抵群星

旅途的意义就是去见证旅途本身的一切

终点并不意味着一切，在抵达终点之前，用你的眼睛，多多观察这个世界吧。

旅行者，当你重新踏上旅途后，一定要记得旅途本身的意义。

风带来故事的种子，时间使之发芽；风带来了新的故事，时间使之成为神话",0,0,0.95,Batch_Inference_DPLD
42803,回复 @路边阿鼠 :确实是，可能因为我现在过得不好所以爱美化之前自己没走的那条路[难过],0,0,0.95,Batch_Inference_DPLD
34060,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈！！！,0,0,0.95,Batch_Inference_DPLD
14989,回复 @逸溟sakura :也别给我带在原神相关视频下引战的帽子，我最初的评论并没提及鸣潮，是第一个回复的那个人，直接出口成脏骂人，我才举证鸣潮大小月卡，再加上每个拿满版本资源，不换共鸣链，能换抽数就换抽数，每个版本一个01十拿九稳。后面的讨论都是你们引发的,0,0,0.95,Batch_Inference_DPLD
39699,"江西小县城男学文，今年18，还有84天高考，在这个公办二本正常专业要520左右基本相当于踩一本线的地方，个人成绩目前也就卡这个线的水平，稍微浮动一下就可以500分上大专了，真的感觉很迷茫，走不下去。
有过来人说说看嘛[蹲蹲]",0,0,0.95,Batch_Inference_DPLD
29335,我90后，开会什么的不存在，上班时间爱怎么开怎么开，下班了让我开会我从来没去过，因为开会的事我换了不知道多少家公司，大不了我就不给人打工了，回家继承我爸的鱼塘和猪场[藏狐],0,0,0.95,Batch_Inference_DPLD
22015,回复 @潇潇枫汐promax :如果你制作组早就想好要修这个bug，哪怕受限于各种原因暂时不能修复，也该提前发一个公告告诉玩家未来会修复这个bug，结果呢？这bug从测试服到上线都已经一年了，官方一点动静都没有，玩家都默认是机制了，你突然毫无征兆直接给修了，那阴谋论自然起来了[辣眼睛],1,1,0.95,Batch_Inference_DPLD
47337,快跑吧结婚后可能会家暴，限制你的人身自由，如果你没钱你是没有主导权的。不知道怎么说，他这种就是还存在重男轻女封建思想，女生就是不该受教育之类的总之快跑…这种真的有很大可能性家暴[跪了],0,1,0.95,Batch_Inference_DPLD
14295,想回坑随时都可以，玩游戏佛系一点不需要背着那么多压力，马上海灯节了确实是一个值得回来体验的时间点，原神每年质量最稳定的一个版本了，主线质量还有概率不和口味，海灯节从来没有差过,0,0,0.95,Batch_Inference_DPLD
12458,ut现在都快和论战合一块了，这论战圈搞得只要是一个东西都会有量级[笑哭],1,0,0.95,Batch_Inference_DPLD
10763,原神牛逼,0,0,0.95,Batch_Inference_DPLD
13629,说实话原神如果玩的累那几乎没什么游戏合适你了。估计只有可以挂机的合适你了。,0,0,0.95,Batch_Inference_DPLD
47687,哈哈哈哈谢谢喜欢,0,0,0.95,Batch_Inference_DPLD
25883,什么净心咒[笑哭],0,0,0.95,Batch_Inference_DPLD
27573,我也是，毫无波澜还能长按加速看完[笑哭],0,0,0.95,Batch_Inference_DPLD
9978,怎么刷一条无一条[惊讶],0,0,0.95,Batch_Inference_DPLD
29466,我TM直接进来发甜[偷笑][偷笑][偷笑],1,0,0.95,Batch_Inference_DPLD
12891,原神须弥3.3-3.6剧本写的不好是事实，散兵的章节放到3.6就会好很多。,0,0,0.95,Batch_Inference_DPLD
46496,[思考],0,0,0.95,Batch_Inference_DPLD
19978,打本早优化了，开池开的十天无限制，一个版本40天无限制加轮换起码30天，你还要啥子呢，随身合成台你帮原神想个剧情，怎么解决炼金术士问题就可以了,0,0,0.95,Batch_Inference_DPLD
41124,片名叫三和前传吧[吃瓜],0,0,0.95,Batch_Inference_DPLD
17205,回复 @竹立233 :直接写死才是最愚蠢的写法，既浪费前面那么多的剧情铺垫（活动，圣遗物文案），缺又只写出一种烂大街的塑造，太廉价了[喜极而泣][喜极而泣],0,0,0.95,Batch_Inference_DPLD
48631,夹心饼干什么意思啊,1,0,0.95,Batch_Inference_DPLD
47173,[鼓掌],0,0,0.95,Batch_Inference_DPLD
25160,妈的 我卡了一下 我还以为是作者在搞事 硬生生等了半分钟[藏狐],1,0,0.95,Batch_Inference_DPLD
15381,原神扩圈太严重了，很多没接触过二次元的人对反派的敌意特别大，加上编剧确实没处理好散兵剧情，草草丢在须弥学习，所以被讨厌我是可以理解的，我现在看见散兵的节奏，我最多像笑，如果有人真以为散兵破防，那也是纯的。叠个甲，我是挺喜欢亦正亦邪角色，散兵我也抽了，我对散兵剧情不满的地方就是编剧没处理好剧情，导致一个应该在主线发挥重要作用的角色戏份畏手畏脚，而且每次出了都要有节奏[笑哭],0,0,0.95,Batch_Inference_DPLD
17900,这视频上热门了，咋这么多片姐冒头打广告呢？[笑哭],1,0,0.95,Batch_Inference_DPLD
3018,少见的手写笔记，看了你写的洋洋洒洒的几张纸，我有点怀念以前读书时还能流畅下笔的日子了[热词系列_泪目],0,0,0.95,Batch_Inference_DPLD
20162,当时大概刚好是口罩时期，导致大量的任务开始配不起音了,0,0,0.95,Batch_Inference_DPLD
49475,有点底线的粉丝有点三观的都脱粉了。只有精神丫鬟还在洗[吃瓜],1,1,0.95,Batch_Inference_DPLD
14948,回复 @绝区三 :原神就是歪多了，所以退了,0,1,0.9,Batch_Inference_DPLD
42581,我靠 我是二本软件工程的，也是实习去了网优，家里安排的，一开始还说有点帮助，现在感觉也就这样，之前在学校的时候面试，面了三次都没过，而且感觉不好就很打击，所以就去了网优，现在也是家里对这个不太满意，我也不知道该往哪走了[笑哭],0,0,0.95,Batch_Inference_DPLD
21996,回复 @我的鹦鹉没有翅膀 :活如伊斯塔露的策划：哈啊，今儿起来有什么任务啊，哎，怎么收尾在这有个bug?修了吧。（按）,0,0,0.95,Batch_Inference_DPLD
16011,说了那么多，客观来讲，对一个游戏有正面的情绪，肯定有负能量的时候。在你明显觉得恶心的时候，比如到处跑完四个任务，还得跑一截路点点点找凯瑟琳拿奖励。退出游戏郁闷的时候，看见一个视频下面，找凯瑟琳领奖励是祖宗之法不可变这类型的评论，你自然会更加生气。我觉得这就是对原社区赢学的一种反噬，原一直都是冰清玉洁，做啥都有人解释然后替你合理化。这种社区环境真的是很少见。从都是腾子干的，都是粥批干的，邪恶的幻塔玩家，再到现在的天天爱防潮,1,1,0.95,Batch_Inference_DPLD
24892,[保卫萝卜_哇],0,0,0.95,Batch_Inference_DPLD
49024,回复 @削苹果达人 :欧美评论就是黄暴剧，毫无内涵，有尺度更大的就说明这部不是黄暴剧吗，那你怎么不拿色情片出来说呢[嗑瓜子],1,1,0.95,Batch_Inference_DPLD
41401,回复 @怎么才能早睡不熬夜 :攒点作品去找好的公司争取实习机会！ 多了解公司实习是否有转正机会之类的，抓紧时间就好，家里有钱的话建议润哈哈哈,0,0,0.95,Batch_Inference_DPLD
18206,我是沙漠退坑，已经几年了，当时工作比较累，玩游戏剧情和解密太复杂让我更累，每次玩都好像是加重负担，所以退坑了，虽然我不会再玩了，但原神还是带给我很多快乐,0,0,0.95,Batch_Inference_DPLD
18435,看社区也没啥，各种节奏我看得挺乐的，看再也也不影响我玩游戏时的感触。有节奏的视频自己不要去发表观点就行，要发表观点去一些原神二创，音乐，地图，摄影等视频下发表，这些视频下氛围都非常好，就比如4.8节奏那么大，你去搜希穆兰卡音乐或者摄影视频，底下评论全是夸的，也几乎没人吵架，知道为啥吗，会点进去这些视频的都是真玩家，就跟你讨厌一款游戏，你看到这款游戏本体里的摄影或者音乐视频，你会点进去吗？大部分人肯定是不会的。,0,0,0.95,Batch_Inference_DPLD
15162,回复 @就叫6个币吧 :我限定角色几乎都160+出[笑哭]，你敢信,0,0,0.95,Batch_Inference_DPLD
13267,原神会越来越好！海灯节快乐！,0,0,0.95,Batch_Inference_DPLD
13965,4.8不行在哪？有人说玩到不喜欢的点为什么不能批评，但是你批评的点可能是另外一批玩家喜欢的点，比如我就喜欢小男孩，我就喜欢男连发，你批评了我玩什么？一批人不喜欢就有另一批人喜欢，每个人的xp都不同，这么简单的道理都不懂？我还讨厌安排妮露给旅行者膝枕呢，我想要流浪者给我膝枕，原神没做到我想要的，我也没喷妮露啊,0,0,0.95,Batch_Inference_DPLD
22548,鸣朝玩的我是真头晕，特别是大世界冲刺和跳跃的时候，更是晕的没边了[辣眼睛],1,1,0.9,Batch_Inference_DPLD
29145,这些家伙我记得互联网一战那会儿就已经很猖獗了 现在没怎么看到我还以为都灭绝了[笑哭],0,0,0.95,Batch_Inference_DPLD
41247,回复 @三百六十度前空翻 : 还有，你为什么不去呢，学个外语的事[喜极而泣],0,0,0.95,Batch_Inference_DPLD
13038,都说须弥森林书繁琐，探索不舒服。但对于我来说在疫情期间接触到这款游戏，恰好能提供给我打发时间的游玩体验。做了森林书须弥满探索，在最后森林书结束的那一刻我是真的很感动，对于我来说，这是能让我想起儿时看童话那般乐趣的游戏，市面上游戏很多，能给我不同感官刺激的也很多，但原神对我来说它真的就是很特别的，纯粹的快乐。,0,0,0.95,Batch_Inference_DPLD
44198,"回复 @在欢愉中纯美 :不好意思，红楼读了几十遍的人非常疑惑。首先，“不许叫长辈安排的姐姐名字”的情节在哪，我怎么只记得是反过来的，晴雯还是哪位说老太太太太让他房里的丫鬟叫他“宝玉”，不必避讳。什么时候让他避讳丫鬟名字了？倒反天罡吗
其次，管家教育宝玉和丫鬟？哪位管家？哪一回有这种情节？来讲讲？等等，你说的不会是李嬷嬷吧，书里透露出的，几位主角和作者本人对这位老奶妈的反对态度你不会看不出来吧？
最后，家族规矩？啊？红楼里有写这种玩意吗？哪一回写的？原著里的贾府有成文家规？不是什么斯莱特林荣誉规则一样的同人整出来的狗屁玩意吧？",0,1,0.95,Batch_Inference_DPLD
10879,回复 @界限-原初 :[笑哭]话说老哥是广西哪的,0,0,0.95,Batch_Inference_DPLD
11888,回复 @先辈的敞篷车 :这个好像真是[笑哭]，我身边也有几个小姑娘混观鸟圈，…但也不是没有可能刷新几个极端动物保护者。而且拍摄装备也有些鄙视链,1,0,0.95,Batch_Inference_DPLD
37400,"回复 @_全糖去冰_ :我觉得嘟嘟嘴是很正常的在给反应
因为别披萨广告也都是差不多这样，只不过因为她是女团吧，有些东西已经下意识了
我建议你挡住他的肩膀看就会觉得正常多了",0,0,0.95,Batch_Inference_DPLD
14953,回复 @绝区三 :而且你这武器的问题，鸣潮武器不会歪，原神5.0前你可以歪两次,0,0,0.95,Batch_Inference_DPLD
29056,回复 @黄粱一梦993 :我去[笑哭][笑哭][笑哭][笑哭][笑哭][笑哭][笑哭],0,0,0.95,Batch_Inference_DPLD
36623,我觉得可能她认为这样的表情是十分迷人且有魅力，但实际上效果十分尴尬堪比张翰的自信烟熏迷人妆[捂眼],1,0,0.95,Batch_Inference_DPLD
31684,有力过猛有点丢脸[笑哭],0,0,0.95,Batch_Inference_DPLD
35675,哈哈哈哈受不了了啦,0,0,0.95,Batch_Inference_DPLD
38040,哈哈哈哈哈哈哈哈哈哈😄,0,0,0.95,Batch_Inference_DPLD
7882,一般像这种政治家不都是引用文学巨著吗？[思考]怎么会引用动漫的台词，真的很尬,1,0,0.95,Batch_Inference_DPLD
8526,罗翔老师能不能讲一讲白城医学高等专科学校的事件呢[大哭][大哭][大哭],0,0,0.95,Batch_Inference_DPLD
45200,回复 @bili_40450006374 :我快递也从那里发货,0,0,0.95,Batch_Inference_DPLD
11464,回复 @bili_84967901119 :骗你的，发动态也有人论(当时我OC还没有盒子，跑我动态下面骂强包，然后后面给我删评加拉黑，后面搞得我去找人要了一个无量指数塔和一个上层叙事的盒子[笑哭][笑哭][笑哭]),1,0,0.95,Batch_Inference_DPLD
40153,回复 @纳杰日金 : [疑惑],0,0,0.95,Batch_Inference_DPLD
35121,啊？哈哈哈哈这不是整活视频吗,1,0,0.95,Batch_Inference_DPLD
26664,@心灵螺蛳粉 @在下蕓燨 看完这视频，你们还会正常说话吗？[大笑],1,0,0.95,Batch_Inference_DPLD
10904,至今无法理解带英法（拟人ch圈的）去圆明园打卡[笑哭],1,0,0.95,Batch_Inference_DPLD
48205,参演rh剧，是什么成分中国人都应该知道，还有人粉她,1,1,0.9,Batch_Inference_DPLD
15573,角色养成最关键正反馈就是本来我打不过的东西，现在我能打过了。 原神这个地方的设计太欠缺了，不是游戏，更像是动漫,0,0,0.95,Batch_Inference_DPLD
16123,2020年玩到现在，就骂了原神两次一次1.1版本一次龙王转圈,0,0,0.95,Batch_Inference_DPLD
215,啊啊啊 知音 同一型人格 绝对是ENTJ！！！！！！！,0,0,0.95,Batch_Inference_DPLD
47441,[给心心],1,0,0.95,Batch_Inference_DPLD
374,夏鹏老师配享太庙[打call][打call][打call],0,0,0.95,Batch_Inference_DPLD
13188,你说的对，650抽，未抽徳爷的，6.3B老深渊已经坐牢坐完了[笑哭],0,0,0.9,Batch_Inference_DPLD
36971,关键是广告也没有这么拍的[笑哭],0,0,0.95,Batch_Inference_DPLD
28360,真没见过名字带黑狂魔的，这都不是一个系的[笑哭],1,0,0.95,Batch_Inference_DPLD
49004,我也是 五年黑粉,1,0,0.95,Batch_Inference_DPLD
47506,回复 @付曦冉 :谢谢姐姐^ω^[星星眼][星星眼][星星眼][星星眼][星星眼][星星眼][星星眼][星星眼][星星眼],0,0,0.95,Batch_Inference_DPLD
32646,真不知道一个视频一个观点都可以跟性取向扯上[辣眼睛]，饱饱你去当鉴酮师吧，你是直的好高贵,1,1,0.95,Batch_Inference_DPLD
2614,我27岁，ip所在地县城体制在编，每月到手五千，加上社保将近7000，年终奖一年比一年少，去年发了五千多，有点存款，无房无车无对象，父母都不用我管，想出去看看能找到什么工作，感觉自己混的太差，没啥奔头，想试试销售工作[跪了],0,1,0.95,Batch_Inference_DPLD
25316,UP在最后将所有的信息来源全部切断了，将信息源的产出完全交给了自身大脑，所以这个视频在告诉我们，我们是否应该相信没有任何信息依据，且客观上缺乏说服力的自身信息，这陷入了某种悖论，因为准确说，我们大脑自身从始至终产出的所有推理和思考都是在自欺欺人,0,0,0.95,Batch_Inference_DPLD
45539,[笑哭],0,0,0.95,Batch_Inference_DPLD
658,我算是搞技术的，听他说的感觉挺受用的，结果评论区就另一个画风[喜极而泣]，可能工种不同感觉也不同吧,0,0,0.95,Batch_Inference_DPLD
32536,虽然但是，她真的好漂亮，做这个表情都让人移不开眼[保卫萝卜_哭哭],0,0,0.95,Batch_Inference_DPLD
8397,邯郸，一定会胜利，加油啊家人们,0,0,0.95,Batch_Inference_DPLD
8717,罗老师能否评论下济南见义勇为大学生被拘留事件[大哭][大哭][大哭],1,0,0.9,Batch_Inference_DPLD
23232,"其实原神不好的版本只有须弥末期的沙漠版本 因为一直是沙漠 探索的风景看都看腻了 全是黄沙 
并且我感觉原神对标的用户是看过日本动画片的用户 很多对话是点到为止 让我反应过来后的脑补画面 是会心一笑的",0,0,0.95,Batch_Inference_DPLD
34336,"我觉得主要是眨了两次wink非常的刻意[笑哭]过头啦
但我第一印象其实是好搞笑啊哈哈哈哈哈哈",0,0,0.95,Batch_Inference_DPLD
8421,这种风气他自己都不喜欢[藏狐],1,0,0.95,Batch_Inference_DPLD
40543,回复 @n1dw :混口饭吃，挣不到多少钱。而且近几年也不好干[笑哭][笑哭],0,0,0.95,Batch_Inference_DPLD
45864,为每一个脑回路正常的活人视频点赞。[打call],0,0,0.95,Batch_Inference_DPLD
49460,她是不是受到什么qian规则的刺激了[笑哭]心态崩了开始摆烂，破罐子破摔,1,0,0.95,Batch_Inference_DPLD
2464,说到点子上了！ 但也不能怪大家，都是总结性所以一上让人感觉登味拉满[笑哭][笑哭],0,0,0.95,Batch_Inference_DPLD
27066,中文6级测试吗？有点意思[星星眼],0,0,0.95,Batch_Inference_DPLD
20596,回复 @欧耶欧no欧米伽 :所以最特殊的莫过于4.8了[笑哭],1,0,0.95,Batch_Inference_DPLD
9686,看你读的什么书了，有些人读着读着变成信徒[藏狐],1,0,0.95,Batch_Inference_DPLD
17365,回复 @沐沐丶 :还好之前主动被剧透，没哭[笑哭],0,0,0.95,Batch_Inference_DPLD
14347,回复 @lonely旧客 :但凡是个正常人都不会喜欢吧[笑哭]重点是还不给跳过真就强行喂,1,0,0.95,Batch_Inference_DPLD
29845,回复 @云天明Y :哥们糖尿病啊[tv_冷漠],1,0,0.95,Batch_Inference_DPLD
12736,反正能说出这句话，就不是引战的问题了，是你们三观的问题了[辣眼睛],1,1,0.95,Batch_Inference_DPLD
22285,回复 @轶诺 :因为这个bug能让迪卢克大招段数吃满所以对制作组来说就是bug，然而所有弓箭角色普攻丢箭的bug现在都没修，所以普攻丢伤害就不算bug,0,0,0.95,Batch_Inference_DPLD
42977,回复 @电机鸭刷 :我知道我学历什么成分，我还是有点自知之明的[笑哭]，月薪4000我就知足了，河南五线小城照顾好自己就好，但是连这样的厂都没有，都是12小时两班倒的[大哭],0,0,0.95,Batch_Inference_DPLD
30267,句句犀利[笑哭],0,0,0.95,Batch_Inference_DPLD
13284,原神这游戏有人恨它有人爱它。这话说的对于这些年的观察并不是这样。多半的恨都是魔怔人导致的,0,1,0.9,Batch_Inference_DPLD
24403,没声音我就开始看弹幕[笑哭]你这不炸了吗,0,0,0.95,Batch_Inference_DPLD
34810,好搞笑，人还是好看的[脸红],0,0,0.95,Batch_Inference_DPLD
18590,回复 @一夜时雨L :照这么说鸣潮3.0也找不到几个原神6年前的同等水平音乐和场景搭建以及独特的美术[喜极而泣]，时代基础摆哪里的，方向也不一样，游戏不能乱改，老游戏大改后就是退坑潮，一般老游戏很难打赢新的，旧的能不被淘汰看的是自己的本事，有没有足够的特色和内容，打不死旧的，新游就要自己找路然后发展，这也注定了其实俩后面其实没啥交集了，本来两边都能活的好好的，是知道库洛内测就开始放节奏薄纱原神，我也没啥好说的了，这玩意赢了没啥好高兴的，年轻小伙打赢老头，老头打赢身强力壮的小伙才是笑死人，玩家自己找喜欢的玩就行了，它们竞争不管咱的事；好了就这样了，今天更新，我要过剧情看地图听音乐了。,0,0,0.95,Batch_Inference_DPLD
13265,原神全勤玩家，在入坑原神之后很久都还没想起来，当初转发过代码级抄袭的游戏就是自己在玩的这个。所以什么是节奏，什么是网络舆论[吃瓜],1,0,0.95,Batch_Inference_DPLD
39958,"回复 @云下_-_ : 从社会实践来看，否定努力不利于社会发展。但从生物学来看，你能够努力，本身是因为你的大脑前额中负责长期规划、延迟满足以及学习思考的脑区更发达罢了，而这些区域之所以发达是因为子宫环境、成长环境、父母文化认知、朋友同学榜样、被表扬、健康饮食等等因素中一点点好运气积攒而来。承认你能够努力本身也是运气的结果，是为了对弱势群体抱有怜悯，消解暴戾和不公。
父母认知水平高的子女、城市子女、农村子女、留守儿童，到相同的年龄时，他们的大脑发育程度就已经完全不同了，在行为模式、决策方面存在巨大差异，哦，社会学调查中这些人的抑郁率存在显著差异。生物学和运气论并不完全排除自由意志的影响，只是在强",0,0,0.95,Batch_Inference_DPLD
23697,你没声音我怎么看评论[生气],0,0,0.95,Batch_Inference_DPLD
30844,我怎么觉得挺可爱的[笑哭],0,0,0.95,Batch_Inference_DPLD
22989,"回复 @千石嘉滕 :发表一下个人看法，理性讨论，当具体到个体和少数问题的时候，是非曲直，往往能够分辨。但群体和持续性事件，就很混乱了~玩家的身份，携带了游戏社区制造的因果，但正常玩家不应该对这种因果负责，因为对立大多是每个圈子里都有极端玩家造成的，而当正常玩家遭遇极端攻击时，两者之间的对错判断，并非基于游戏社区带来的原罪，而是两人之间的交流是否道德，克制~

就像在这个评论区，有人说我不客观，这些其实都没关系，大家都有自己的主观视角和认可的客观情况，摊开来讨论，就事论事，是很好的氛围，但上升到人生攻击，扣帽子是没必要的。这种辩论方式和制造原神黑流量一样，是用场外信息干扰问题探讨的做法",0,0,0.95,Batch_Inference_DPLD
2420,回复 @是黑羽羽儿鸭 :你也是，祝你事业顺利，生活美满[给心心],0,0,0.95,Batch_Inference_DPLD
30794,我就不该点进来[tv_流泪]太辣眼睛了,1,1,0.95,Batch_Inference_DPLD
33373,[笑哭]她算是我见过把“自恋”弄的很厉害的，她自己知道自己的亮点，能够做好身体保持，对粉丝也很好,0,0,0.95,Batch_Inference_DPLD
36525,救大命真的不适了[tv_流泪],0,0,0.95,Batch_Inference_DPLD
39227,回复 @甲晓君 : 说的太大你也听不明白，教育结构怎么来的，为什么要分985211，职高中专，为什么职高中专的只能进厂，清华毕业一个月两万，那国家给每个人都发清华毕业证，个个月薪两万了？给职高的发个本科毕业证他就能干高端设备去了？ 给他发个清华毕业证他就能开发ai了？并不是说所有的职高中专只能进厂跑外卖，你的能力在哪，你的工作就在哪，就这么简单，说太多你也想不明白。,0,1,0.95,Batch_Inference_DPLD
15222,没问题的，游戏是这样的，总有一天玩累了感觉无聊的时候，无论是手游还是网游，仔细想想有多少游戏能让你坚持四五年，玩累了坚持不下去了就退坑休息一下，啥时候又有兴趣了再上号玩一玩，亦或者再也不玩了，都是玩家必须经历的,0,0,0.95,Batch_Inference_DPLD
19098,回复 @硬币丨君 :哈哈哈，兄弟，你真以为老米态度变得没之前傲慢是因为你们的坚持玩吗，这当然是一部分原因，但原神到底玩家有没有 2.4 的时候多，大家心里都清楚，热度的下降，玩家的流失，其他的竞品，再加上制作者听劝，才有了现在的各种减负，福利和让利。如果还是一家独大，你看制作者吊不吊我们这些玩家，真以为自己一个臭打游戏的很有发言权啊？,1,1,0.95,Batch_Inference_DPLD
15501,开服玩家，从不带节奏，但确实是被逼走的，就一直抽不到，我退坑的时候还没有捕获明光，最多的应该连续歪了十几次，不是要求它一次不能歪，但次次歪真的太离谱了。记得龙王返场的时候，很想拿个二命，先648歪了，只到了一命，然后开大世界好不容易又出金了，又歪，真给气的不行了。游戏是好游戏，也有很多和朋友的回忆，希望大家都能十连出金，次次不歪[脸红][脸红],0,0,0.95,Batch_Inference_DPLD
21199,"这几天刷时政区突然想到个论点
是谁在制造社区对立？游戏有好有差但玩游戏的人真就有高低贵贱之分？你是不是看到别人在玩你觉的不行的游戏就鄙视对方？
举个例子《鸣潮》刚开服1.0一堆暴雷但真有那么差？你说它蹭《原神》宣发也没错，但除了这个更多的骂声可是直接一堆游戏内容相关，但到了2.0就铺天盖地的吹，是有进步但有个叫《幻塔》的游戏那进步可不是一点怎么没多少人吹的？
美国人人有枪，都天天斩杀线了为啥不造反？但是反谁？白人看不起黑人，正常人看不起LGBT人，某某看不起某某的。黑人全都是坏蛋？LGBT的都是魔怔人？大家都清楚正常人占多数，但是为啥就会出现想造反却不知道苦难的来源，然后因为少数人的激烈言论就",1,1,0.95,Batch_Inference_DPLD
33037,这玩意儿你发到微博去，非得把你老家都给轰了[吃瓜],1,0,0.9,Batch_Inference_DPLD
45549,[笑哭],0,0,0.95,Batch_Inference_DPLD
27246,回复 @零号-记录青铜时刻 :我是因为依赖耳朵[笑哭],0,0,0.95,Batch_Inference_DPLD
26974,"是的，就比如我看到你这条评论，脑子里带入的就是“互联网上好多缺乏前置情景和必要判断点的信息，而且还充满争议，然后一次次反转。”这种现象
(但是这实际只是我在理解的部分，或者是我想要去理解的部分[思考])",0,0,0.95,Batch_Inference_DPLD
17493,回复 @我直接歇会 :我只能说，还是快餐化游戏适合你[吃瓜]又不用动脑子，随便玩就行了,1,0,0.95,Batch_Inference_DPLD
6764,回复 @多嘠醬 : 怎么能这么理解呢，那也应该是艾伦在被骂醒之后决定顺从伙伴被就地正法，从哪看出的是艾伦想给阿尔敏他们绿卡，阿尔敏他们是英雄，但这英雄是因为他们自己做到，你撑死说艾伦投了，而且别绿卡了，马来早没了[笑哭],1,0,0.95,Batch_Inference_DPLD
29622,工资给我一月2w 我也乖乖听话[给心心],0,0,0.95,Batch_Inference_DPLD
39076,回复 @镜心心心 :中间是羊吃的东西,0,0,0.95,Batch_Inference_DPLD
49453,以前我也最喜欢她了，一次划水我还能骗骗自己她只是状态不好，可是她一次又一次的划，失望越攒越多。我真的好喜欢好喜欢她，她是我第一个真心实意追过个人，她的物料舞台组合mv我都去补了，那段时间我好快乐好开心[Cat2_CatAMail]。但是她是怎么对我们这些粉丝的呢，划水恋爱[Cat2_Launch!]。正因为以前太过喜欢，现在就有多复杂，又不想管她了，又想让她争气，真的好生气啊[Cat2_Astromeawt!][Cat2_Astromeawt!]ε=(´ο｀*)))唉，她的各种各样的争议让我心寒，对女团产生了一些恐惧，现在就听听娃的歌，跑路追男团了[Cat2_BlackHole!],0,1,0.95,Batch_Inference_DPLD
38776,回复 @滕肆 :是的，学历贬值了[辣眼睛]日本之前也是这样，咱们又要重演一次,1,1,0.9,Batch_Inference_DPLD
19553,什么时候我的视频6.7万也能有2200评论就好了[笑哭],0,0,0.95,Batch_Inference_DPLD
8128,一直是禁的[笑哭],0,0,0.95,Batch_Inference_DPLD
17713,感觉双子线的剧情质量和演出一直都挺优秀（缺点就是比较少），枫丹后期乏力（前期确实好），版本衔接的睡前故事却非常不错，纳塔剧情平平，版本衔接的一切只关乎你我又非常不错，感觉双子的剧情部分跟七国部分都不像一个编剧组写的[思考]像是两个制作组的感觉,0,0,0.95,Batch_Inference_DPLD
43371,有些公司没算力还宣称搞大模型纯耍流氓。一问产品就说做ai智能体场景的[笑哭],1,0,0.95,Batch_Inference_DPLD
19765,这个问题我当时也反馈，有问题就提这没关系，包括龙王节奏，原神项目组有时候是很招笑，但是很多人连就事论事都做不到，一出问题就滑坡然后带节奏，最后结果一定是骂玩家，所以我现在提意见都很小心，生怕变成带节奏引出来一堆人滑坡,0,1,0.95,Batch_Inference_DPLD
37888,太平静了，像演的[笑哭],1,0,0.95,Batch_Inference_DPLD
15017,其实我根本不懂是到底是哪种人在搞差社区环境，原神是一个单机游戏，我玩游戏基本接触不太到社区节奏，看的最多的就是攻略和二创，我觉得你要是真觉得游戏不好玩了你就不玩了啊，到底是什么人才会一天到晚在社区里专注黑呢？更何况有的还是从原神里获得过很好的体验的，也是没脑子的跟风污染社区环境，也影响其他玩家的游戏体验,1,1,0.9,Batch_Inference_DPLD
45561,停车坐爱枫林晚谐音啥呀？我愣是没听懂[疑惑],0,0,0.95,Batch_Inference_DPLD
